name,price,new_name,First_Name,Last_Name,New_Price,above_100
Kimberly Noble,83.59244383876828,Kimberly Noble,Kimberly,Noble,83.59,
Matthew Williams,71.38662331724309,Matthew Williams,Matthew,Williams,71.39,
Jason Pham DVM,218.08467391343,Jason Pham DVM,Jason,Pham,218.08,True
Mrs. Kristen Smith,155.62478783782336,Kristen Smith,Kristen,Smith,155.62,True
Steven Lawrence,69.32352649232209,Steven Lawrence,Steven,Lawrence,69.32,
Paul Jacobs,167.01601869707466,Paul Jacobs,Paul,Jacobs,167.02,True
Sara Bradley,253.4805130479626,Sara Bradley,Sara,Bradley,253.48,True
Daniel Craig,138.16611929756223,Daniel Craig,Daniel,Craig,138.17,True
Christina Navarro,67.41097355604174,Christina Navarro,Christina,Navarro,67.41,
Adam Murray,87.83119132186322,Adam Murray,Adam,Murray,87.83,
Kendra Floyd,71.46870254768712,Kendra Floyd,Kendra,Floyd,71.47,
Derek Carter,170.7240110680644,Derek Carter,Derek,Carter,170.72,True
Billy Stanley,269.79161787890405,Billy Stanley,Billy,Stanley,269.79,True
Cassandra Evans,254.71268214383213,Cassandra Evans,Cassandra,Evans,254.71,True
Jason Phillips,22.62397438471401,Jason Phillips,Jason,Phillips,22.62,
Dustin Hernandez,275.6218973968968,Dustin Hernandez,Dustin,Hernandez,275.62,True
Frank Bright,294.4558286128801,Frank Bright,Frank,Bright,294.46,True
Angela Tucker,184.220120932033,Angela Tucker,Angela,Tucker,184.22,True
Emily Wallace,193.98269361646126,Emily Wallace,Emily,Wallace,193.98,True
Megan Figueroa,39.392342499470224,Megan Figueroa,Megan,Figueroa,39.39,
James Sherman,66.91902541529146,James Sherman,James,Sherman,66.92,
Margaret Jacobs,202.8247450302299,Margaret Jacobs,Margaret,Jacobs,202.82,True
Lori Gonzales,53.298134485158755,Lori Gonzales,Lori,Gonzales,53.3,
Brian Johnson,37.17477440268251,Brian Johnson,Brian,Johnson,37.17,
Thomas Atkins,49.27403184093938,Thomas Atkins,Thomas,Atkins,49.27,
Linda Diaz,176.15028400089454,Linda Diaz,Linda,Diaz,176.15,True
Jeffery Freeman,281.5264163811449,Jeffery Freeman,Jeffery,Freeman,281.53,True
Angela Martin,219.94200689250061,Angela Martin,Angela,Martin,219.94,True
Jeremy Wilson,0.0298354156764602,Jeremy Wilson,Jeremy,Wilson,0.03,
John Holland,138.43077787057035,John Holland,John,Holland,138.43,True
John Kim,164.60806239795897,John Kim,John,Kim,164.61,True
Dakota Greene,62.9160840660071,Dakota Greene,Dakota,Greene,62.92,
Shirley Cline,54.783924889238385,Shirley Cline,Shirley,Cline,54.78,
Wendy Murphy,245.17892807568398,Wendy Murphy,Wendy,Murphy,245.18,True
Richard Jones,144.26475715811466,Richard Jones,Richard,Jones,144.26,True
John Nguyen,276.2868597289105,John Nguyen,John,Nguyen,276.29,True
Theresa Moran,298.19559298721776,Theresa Moran,Theresa,Moran,298.2,True
Rebecca Christensen,277.4598940553446,Rebecca Christensen,Rebecca,Christensen,277.46,True
Daniel Bird,201.01093127753083,Daniel Bird,Daniel,Bird,201.01,True
Derek Jones,77.67873923801989,Derek Jones,Derek,Jones,77.68,
Tracy Williams,104.30047376391369,Tracy Williams,Tracy,Williams,104.3,True
Joshua Young,83.56359155153093,Joshua Young,Joshua,Young,83.56,
Pamela Clements,212.9839496154586,Pamela Clements,Pamela,Clements,212.98,True
Jared Watson,71.2346566906516,Jared Watson,Jared,Watson,71.23,
Dr. Thomas Campbell MD,246.66249467417558,Thomas Campbell MD,Thomas,Campbell,246.66,True
Robert Morris,99.09374400846077,Robert Morris,Robert,Morris,99.09,
Maria Wallace,122.56767267466812,Maria Wallace,Maria,Wallace,122.57,True
Miss Meagan Brown,31.333527547824588,Meagan Brown,Meagan,Brown,31.33,
Thomas Burke,88.26128869033728,Thomas Burke,Thomas,Burke,88.26,
Jamie Avila,65.74925169392768,Jamie Avila,Jamie,Avila,65.75,
Benjamin Sanchez,30.764152268274522,Benjamin Sanchez,Benjamin,Sanchez,30.76,
Makayla Gibson,280.8317365849499,Makayla Gibson,Makayla,Gibson,280.83,True
Olivia Little,25.499035112360566,Olivia Little,Olivia,Little,25.5,
Michael Knight,231.22265249617385,Michael Knight,Michael,Knight,231.22,True
Amy Huffman,110.90828253646671,Amy Huffman,Amy,Huffman,110.91,True
John Martinez,106.86355239167696,John Martinez,John,Martinez,106.86,True
Jordan Chang,122.63394182118307,Jordan Chang,Jordan,Chang,122.63,True
Ryan Carpenter,124.15931527371664,Ryan Carpenter,Ryan,Carpenter,124.16,True
Mary Simmons,182.63022666099047,Mary Simmons,Mary,Simmons,182.63,True
Jonathan Bender,131.45535759158523,Jonathan Bender,Jonathan,Bender,131.46,True
Dr. Jorge Ross,27.77878664587989,Jorge Ross,Jorge,Ross,27.78,
Adrian Wright,94.12946526273586,Adrian Wright,Adrian,Wright,94.13,
Dr. Lisa Merritt,250.64734806217467,Lisa Merritt,Lisa,Merritt,250.65,True
Robert Murray,117.00242272781864,Robert Murray,Robert,Murray,117.0,True
Lori Cantu,162.47922517810414,Lori Cantu,Lori,Cantu,162.48,True
Emma Burgess,70.63762139045394,Emma Burgess,Emma,Burgess,70.64,
David Peterson,150.7444778768846,David Peterson,David,Peterson,150.74,True
Michael Dean,17.641925034676987,Michael Dean,Michael,Dean,17.64,
Leslie Valdez,166.41809653940982,Leslie Valdez,Leslie,Valdez,166.42,True
James Tran,163.85167448686292,James Tran,James,Tran,163.85,True
David Blackwell,222.09139300025768,David Blackwell,David,Blackwell,222.09,True
Brandi Vazquez,107.44892543857351,Brandi Vazquez,Brandi,Vazquez,107.45,True
Larry Dillon,144.20929410374148,Larry Dillon,Larry,Dillon,144.21,True
Dr. Steven Wolfe,272.7713019106127,Steven Wolfe,Steven,Wolfe,272.77,True
Edwin Ferguson,233.32397150874797,Edwin Ferguson,Edwin,Ferguson,233.32,True
Mr. Michael Brown,138.0400675252458,Michael Brown,Michael,Brown,138.04,True
Sylvia Kelly,9.728770866837344,Sylvia Kelly,Sylvia,Kelly,9.73,
Sandra Acosta,295.8603685062125,Sandra Acosta,Sandra,Acosta,295.86,True
Lori Robinson,123.35994033744787,Lori Robinson,Lori,Robinson,123.36,True
Heather Glass,149.856732370188,Heather Glass,Heather,Glass,149.86,True
Connor Ortiz,123.15973289702524,Connor Ortiz,Connor,Ortiz,123.16,True
Anna Sanchez,147.22369896652262,Anna Sanchez,Anna,Sanchez,147.22,True
Joseph Anderson,235.96215873592374,Joseph Anderson,Joseph,Anderson,235.96,True
Daniel Martinez,234.12513412175494,Daniel Martinez,Daniel,Martinez,234.13,True
Jennifer Lutz,133.75140858898322,Jennifer Lutz,Jennifer,Lutz,133.75,True
Todd Ware,249.9434310591248,Todd Ware,Todd,Ware,249.94,True
Kristina Becker,38.78643124973985,Kristina Becker,Kristina,Becker,38.79,
Matthew Brown,51.44266604968188,Matthew Brown,Matthew,Brown,51.44,
Casey Gonzalez,256.713468584287,Casey Gonzalez,Casey,Gonzalez,256.71,True
Tony Nichols,188.1164446518586,Tony Nichols,Tony,Nichols,188.12,True
Taylor Bruce,157.0873756655115,Taylor Bruce,Taylor,Bruce,157.09,True
Levi Daniels,171.3137273139074,Levi Daniels,Levi,Daniels,171.31,True
Kelly Hall,94.063690193959,Kelly Hall,Kelly,Hall,94.06,
Rebecca Ruiz,147.12088527711833,Rebecca Ruiz,Rebecca,Ruiz,147.12,True
Melissa Nguyen,217.74224476801294,Melissa Nguyen,Melissa,Nguyen,217.74,True
Brian Ryan,52.63615742816032,Brian Ryan,Brian,Ryan,52.64,
Pam King,73.56157369051249,Pam King,Pam,King,73.56,
Paul Schneider,158.75099348636462,Paul Schneider,Paul,Schneider,158.75,True
Beth Hooper,210.02079301162343,Beth Hooper,Beth,Hooper,210.02,True
Kimberly Smith,100.27653357829891,Kimberly Smith,Kimberly,Smith,100.28,True
Kyle Atkins,220.32546362396528,Kyle Atkins,Kyle,Atkins,220.33,True
Vanessa Zamora,274.8929551119676,Vanessa Zamora,Vanessa,Zamora,274.89,True
Derrick Liu,20.522892070159628,Derrick Liu,Derrick,Liu,20.52,
Ryan Lawrence,173.7814374248725,Ryan Lawrence,Ryan,Lawrence,173.78,True
Robert Kelly,214.13998868449247,Robert Kelly,Robert,Kelly,214.14,True
Evan Mills,186.27331436818667,Evan Mills,Evan,Mills,186.27,True
Richard Joseph,222.89123994841026,Richard Joseph,Richard,Joseph,222.89,True
William Allen,88.30391474674174,William Allen,William,Allen,88.3,
Wesley Jackson,248.1262061938517,Wesley Jackson,Wesley,Jackson,248.13,True
Scott Jenkins,255.51201116793706,Scott Jenkins,Scott,Jenkins,255.51,True
Mathew Mitchell,30.87279374044718,Mathew Mitchell,Mathew,Mitchell,30.87,
Carrie Williams,165.40315144454877,Carrie Williams,Carrie,Williams,165.4,True
Mark Rivera,218.43034808553952,Mark Rivera,Mark,Rivera,218.43,True
Michael Deleon,216.0516157009145,Michael Deleon,Michael,Deleon,216.05,True
Kelly Garcia,207.4990817124197,Kelly Garcia,Kelly,Garcia,207.5,True
Tammy Cook,49.37121771588772,Tammy Cook,Tammy,Cook,49.37,
Mary Bradford,89.1697559533172,Mary Bradford,Mary,Bradford,89.17,
Nicole Ramsey,11.799824430991466,Nicole Ramsey,Nicole,Ramsey,11.8,
Jill Giles,126.1211440646892,Jill Giles,Jill,Giles,126.12,True
Michael Ortiz,77.73457941119305,Michael Ortiz,Michael,Ortiz,77.73,
Cheryl Alvarez,156.4129009277099,Cheryl Alvarez,Cheryl,Alvarez,156.41,True
Heather Flores,261.77606413640046,Heather Flores,Heather,Flores,261.78,True
Andrew Roberts,88.04939517531794,Andrew Roberts,Andrew,Roberts,88.05,
Sheila Bell,223.3242530863707,Sheila Bell,Sheila,Bell,223.32,True
James Cabrera,264.1622181587692,James Cabrera,James,Cabrera,264.16,True
Crystal Briggs,67.479350995683,Crystal Briggs,Crystal,Briggs,67.48,
Joseph Russell,71.9045586929987,Joseph Russell,Joseph,Russell,71.9,
Julie Lewis,99.91403488438972,Julie Lewis,Julie,Lewis,99.91,
Rebecca Green,107.36381924898508,Rebecca Green,Rebecca,Green,107.36,True
Aaron Kerr,56.44951929271886,Aaron Kerr,Aaron,Kerr,56.45,
Samantha Hodges,192.4570910861837,Samantha Hodges,Samantha,Hodges,192.46,True
Mr. Paul Porter MD,53.34317756134204,Paul Porter MD,Paul,Porter,53.34,
Eileen Rivera,166.23034404598215,Eileen Rivera,Eileen,Rivera,166.23,True
Sarah Holland,99.11927662201236,Sarah Holland,Sarah,Holland,99.12,
Anita Armstrong,255.8518534126904,Anita Armstrong,Anita,Armstrong,255.85,True
Brenda Cox,268.02068200071824,Brenda Cox,Brenda,Cox,268.02,True
Miranda Elliott,155.76751223566225,Miranda Elliott,Miranda,Elliott,155.77,True
Cameron Fowler,3.2595152954137063,Cameron Fowler,Cameron,Fowler,3.26,
Timothy Martinez,169.7129372216206,Timothy Martinez,Timothy,Martinez,169.71,True
Scott Webb,69.81519470715719,Scott Webb,Scott,Webb,69.82,
Susan Campos,91.6269679299997,Susan Campos,Susan,Campos,91.63,
Robert Mcintosh,115.50577102253209,Robert Mcintosh,Robert,Mcintosh,115.51,True
Ashley Hanson,17.136825862625706,Ashley Hanson,Ashley,Hanson,17.14,
Loretta Thomas,136.44363124754665,Loretta Thomas,Loretta,Thomas,136.44,True
Michael Arnold MD,191.06479461678268,Michael Arnold MD,Michael,Arnold,191.06,True
Cindy Gomez,298.75639767014235,Cindy Gomez,Cindy,Gomez,298.76,True
Mariah Perez,182.98355479052418,Mariah Perez,Mariah,Perez,182.98,True
James Mcdowell,185.4113069039409,James Mcdowell,James,Mcdowell,185.41,True
Deanna Lee,243.35564658620362,Deanna Lee,Deanna,Lee,243.36,True
Tammy Smith,5.668802059737722,Tammy Smith,Tammy,Smith,5.67,
Kristine Castillo,135.66832050532494,Kristine Castillo,Kristine,Castillo,135.67,True
Thomas Walsh,269.0590456064901,Thomas Walsh,Thomas,Walsh,269.06,True
John Lynch,285.42398206933484,John Lynch,John,Lynch,285.42,True
Timothy Sullivan,178.20562929816967,Timothy Sullivan,Timothy,Sullivan,178.21,True
David Jones,219.94717065200456,David Jones,David,Jones,219.95,True
Austin Reynolds,230.29057533044303,Austin Reynolds,Austin,Reynolds,230.29,True
Joseph Taylor,250.83022272168208,Joseph Taylor,Joseph,Taylor,250.83,True
Amanda Bishop,146.74995594702216,Amanda Bishop,Amanda,Bishop,146.75,True
Michelle Roman,211.3322443747586,Michelle Roman,Michelle,Roman,211.33,True
Brandy Mcdonald,20.814307359677642,Brandy Mcdonald,Brandy,Mcdonald,20.81,
Colleen Lynch,293.57244069063853,Colleen Lynch,Colleen,Lynch,293.57,True
Jesse Lloyd,192.12190527899867,Jesse Lloyd,Jesse,Lloyd,192.12,True
Stephanie Berry,180.9707420819452,Stephanie Berry,Stephanie,Berry,180.97,True
Michele Sandoval,240.71645898444785,Michele Sandoval,Michele,Sandoval,240.72,True
Brenda Rojas,53.00332161179468,Brenda Rojas,Brenda,Rojas,53.0,
John Boyd,275.2955255934663,John Boyd,John,Boyd,275.3,True
Kelly Dawson,198.50608265556176,Kelly Dawson,Kelly,Dawson,198.51,True
Danielle Nguyen,82.0822973013517,Danielle Nguyen,Danielle,Nguyen,82.08,
Michelle Martinez,32.618479532090056,Michelle Martinez,Michelle,Martinez,32.62,
Sabrina Reid,81.24100275032129,Sabrina Reid,Sabrina,Reid,81.24,
Mrs. Jennifer Murphy DVM,128.08137518541446,Jennifer Murphy DVM,Jennifer,Murphy,128.08,True
Jason Williams,142.34122615005018,Jason Williams,Jason,Williams,142.34,True
Amy Love,170.6999593157719,Amy Love,Amy,Love,170.7,True
Russell Chandler,277.8980526770744,Russell Chandler,Russell,Chandler,277.9,True
Jermaine Terry,163.4362820295711,Jermaine Terry,Jermaine,Terry,163.44,True
Shawn Guzman,55.661805151284526,Shawn Guzman,Shawn,Guzman,55.66,
Jacqueline Marks,71.18069714638038,Jacqueline Marks,Jacqueline,Marks,71.18,
Steven Sullivan,123.05913711892934,Steven Sullivan,Steven,Sullivan,123.06,True
Deborah Cardenas,24.532772843603286,Deborah Cardenas,Deborah,Cardenas,24.53,
Mr. Steven Hayes DDS,196.62763956151096,Steven Hayes DDS,Steven,Hayes,196.63,True
Suzanne Clarke,98.31470462940844,Suzanne Clarke,Suzanne,Clarke,98.31,
Kathleen Gibson,223.87271428936157,Kathleen Gibson,Kathleen,Gibson,223.87,True
Kathleen Gordon,51.14201648180124,Kathleen Gordon,Kathleen,Gordon,51.14,
Robin Rodriguez,26.49741952384056,Robin Rodriguez,Robin,Rodriguez,26.5,
Christine Clark,80.98399332580428,Christine Clark,Christine,Clark,80.98,
John Mays,283.12818466291776,John Mays,John,Mays,283.13,True
Jessica Cooke,22.64516195681283,Jessica Cooke,Jessica,Cooke,22.65,
Brian Smith,206.94862070892188,Brian Smith,Brian,Smith,206.95,True
Derrick Mendez,178.5914427207146,Derrick Mendez,Derrick,Mendez,178.59,True
Mark Galvan,124.46599600905868,Mark Galvan,Mark,Galvan,124.47,True
Michael Smith,164.74213461974887,Michael Smith,Michael,Smith,164.74,True
Jonathan Best,252.27030995755032,Jonathan Best,Jonathan,Best,252.27,True
Linda Mendoza,160.01986654299782,Linda Mendoza,Linda,Mendoza,160.02,True
Michelle Martin,189.02876862982268,Michelle Martin,Michelle,Martin,189.03,True
Patricia Washington,30.56052149599921,Patricia Washington,Patricia,Washington,30.56,
Curtis Burns,203.45157718186428,Curtis Burns,Curtis,Burns,203.45,True
Mary Brown,128.49145223126735,Mary Brown,Mary,Brown,128.49,True
Brenda Potter,60.24970314177536,Brenda Potter,Brenda,Potter,60.25,
Brent Mitchell,105.84115277715614,Brent Mitchell,Brent,Mitchell,105.84,True
Michael Young,249.0618505378596,Michael Young,Michael,Young,249.06,True
William Joyce,166.423802135882,William Joyce,William,Joyce,166.42,True
Patrick Williams,31.03696847049132,Patrick Williams,Patrick,Williams,31.04,
John Lambert,12.837881904067636,John Lambert,John,Lambert,12.84,
Catherine Wilcox,191.11671660455184,Catherine Wilcox,Catherine,Wilcox,191.12,True
Carol Gould,283.1832395632899,Carol Gould,Carol,Gould,283.18,True
Michael Gentry,61.78610607987501,Michael Gentry,Michael,Gentry,61.79,
Lee Harris II,4.8572316719581625,Lee Harris II,Lee,Harris,4.86,
Rachel Ferguson,74.13642796831246,Rachel Ferguson,Rachel,Ferguson,74.14,
Mr. Thomas Guzman,275.2274091792767,Thomas Guzman,Thomas,Guzman,275.23,True
Andrew Taylor,131.94199492274535,Andrew Taylor,Andrew,Taylor,131.94,True
Caitlin Murphy,267.3096987270101,Caitlin Murphy,Caitlin,Murphy,267.31,True
Andrea Perkins,5.265818761553575,Andrea Perkins,Andrea,Perkins,5.27,
David Herrera,255.06253365292716,David Herrera,David,Herrera,255.06,True
Timothy Dickerson,54.32160590131285,Timothy Dickerson,Timothy,Dickerson,54.32,
Karen Sanchez,165.4245825583761,Karen Sanchez,Karen,Sanchez,165.42,True
Joseph Flores,254.93245024041462,Joseph Flores,Joseph,Flores,254.93,True
Henry Williams,75.21829742978059,Henry Williams,Henry,Williams,75.22,
Roberto Valdez,9.642441656745394,Roberto Valdez,Roberto,Valdez,9.64,
Christine Hayes,168.52122335116553,Christine Hayes,Christine,Hayes,168.52,True
Rebecca Johnson,178.3574167699364,Rebecca Johnson,Rebecca,Johnson,178.36,True
Barbara Johnson,277.43596374203923,Barbara Johnson,Barbara,Johnson,277.44,True
Angela Morgan,127.70320157847314,Angela Morgan,Angela,Morgan,127.7,True
Michael Marshall,241.7739856698328,Michael Marshall,Michael,Marshall,241.77,True
James Wolfe,298.3561941736371,James Wolfe,James,Wolfe,298.36,True
Shaun Thompson,293.53603113501026,Shaun Thompson,Shaun,Thompson,293.54,True
Christopher Ramirez,105.70687328893536,Christopher Ramirez,Christopher,Ramirez,105.71,True
Julie Anderson,164.3018661070867,Julie Anderson,Julie,Anderson,164.3,True
Jacob Anthony,59.39265937625666,Jacob Anthony,Jacob,Anthony,59.39,
Earl Hahn,177.48671547143482,Earl Hahn,Earl,Hahn,177.49,True
Rachel Russell,72.99114391158416,Rachel Russell,Rachel,Russell,72.99,
Autumn Pace,173.4469757191106,Autumn Pace,Autumn,Pace,173.45,True
Katherine Allen,178.58704424031762,Katherine Allen,Katherine,Allen,178.59,True
Amber Warner,136.9561467009438,Amber Warner,Amber,Warner,136.96,True
Bryan Brown,161.95759059668362,Bryan Brown,Bryan,Brown,161.96,True
Richard Espinoza,92.20418593225142,Richard Espinoza,Richard,Espinoza,92.2,
Shannon Anderson,22.327449512936997,Shannon Anderson,Shannon,Anderson,22.33,
Donna Brown,79.77215274589777,Donna Brown,Donna,Brown,79.77,
Bonnie Roberts,130.1003936104626,Bonnie Roberts,Bonnie,Roberts,130.1,True
Tony Smith,254.6397940533502,Tony Smith,Tony,Smith,254.64,True
John Collier,214.64200885408118,John Collier,John,Collier,214.64,True
Victoria Carson,102.74857751242085,Victoria Carson,Victoria,Carson,102.75,True
Robert Barnett,176.32213806773052,Robert Barnett,Robert,Barnett,176.32,True
Nicholas Thomas,9.484480781049754,Nicholas Thomas,Nicholas,Thomas,9.48,
Christine Armstrong,142.1465945779054,Christine Armstrong,Christine,Armstrong,142.15,True
Tanya Oliver,286.9973041967617,Tanya Oliver,Tanya,Oliver,287.0,True
Brandi Beck,92.52948481235364,Brandi Beck,Brandi,Beck,92.53,
Charles Jacobs,284.133668077018,Charles Jacobs,Charles,Jacobs,284.13,True
Kathryn Phillips,39.586998304247714,Kathryn Phillips,Kathryn,Phillips,39.59,
Samantha Smith,36.462581236321775,Samantha Smith,Samantha,Smith,36.46,
Jon Washington,9.48979110114264,Jon Washington,Jon,Washington,9.49,
Joshua Anderson,197.56277419692788,Joshua Anderson,Joshua,Anderson,197.56,True
Audrey Hayes,232.54330170172074,Audrey Hayes,Audrey,Hayes,232.54,True
Courtney Joseph,172.72695643867027,Courtney Joseph,Courtney,Joseph,172.73,True
Anthony Sanders,126.51610067620109,Anthony Sanders,Anthony,Sanders,126.52,True
Bianca Cook,274.32940365585654,Bianca Cook,Bianca,Cook,274.33,True
Maria Marshall,68.10882133622998,Maria Marshall,Maria,Marshall,68.11,
Tamara Evans,107.56121382759285,Tamara Evans,Tamara,Evans,107.56,True
Robert Miranda,263.09774043884863,Robert Miranda,Robert,Miranda,263.1,True
Katherine Perez,129.52700209931592,Katherine Perez,Katherine,Perez,129.53,True
Chelsea Lawrence DVM,71.60389739862816,Chelsea Lawrence DVM,Chelsea,Lawrence,71.6,
Thomas Martinez,85.24919002507994,Thomas Martinez,Thomas,Martinez,85.25,
Dawn Serrano,166.21650924838758,Dawn Serrano,Dawn,Serrano,166.22,True
Brandy Sanders,252.0397379457439,Brandy Sanders,Brandy,Sanders,252.04,True
Kathryn Hernandez,170.14780317825557,Kathryn Hernandez,Kathryn,Hernandez,170.15,True
Jacob Jones,168.74383187954916,Jacob Jones,Jacob,Jones,168.74,True
Heather Marquez,286.351582269455,Heather Marquez,Heather,Marquez,286.35,True
Jessica Young,35.08443350962212,Jessica Young,Jessica,Young,35.08,
Stephanie Cunningham,215.4501966206073,Stephanie Cunningham,Stephanie,Cunningham,215.45,True
Nicolas Jackson,131.84938720893084,Nicolas Jackson,Nicolas,Jackson,131.85,True
Amanda Oneill,164.666159045829,Amanda Oneill,Amanda,Oneill,164.67,True
Jessica Graham,178.11537812100337,Jessica Graham,Jessica,Graham,178.12,True
Shelby Woods,272.88103113331374,Shelby Woods,Shelby,Woods,272.88,True
Adam Gutierrez,72.476239040796,Adam Gutierrez,Adam,Gutierrez,72.48,
James Hill,93.98502760951487,James Hill,James,Hill,93.99,
Elizabeth Sawyer,175.13441306549885,Elizabeth Sawyer,Elizabeth,Sawyer,175.13,True
Brian Harris,65.82287282979883,Brian Harris,Brian,Harris,65.82,
Michael Hughes,221.83511353353538,Michael Hughes,Michael,Hughes,221.84,True
Ariel Frederick,220.36569630471007,Ariel Frederick,Ariel,Frederick,220.37,True
John Williams,231.2692463945377,John Williams,John,Williams,231.27,True
